ticker,name,currency,exchange,industry,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,environment_score,social_score,governance_score,total_score,total_grade,total_level,total_revenue,operating_costs,proprietary_expenses,gross_profit,management_fee,total_operating_revenues,capex,roe,roic,roic_ttm,ev_ebitda,pe,pb,pcf,ps,market_cap,roa,short_debt_ratio,long_debt_ratio,debt_to_capital,asset_to_liab,equity_multiplier,current_ratio,net_income,management_compensation,beta,calculated_total,total_check,sector
so,Southern Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,A,High,BB,Medium,BB,Medium,515,307,330,1152,BBB,High,29279000000.0,,23532000000.0,,,29279000000.0,7923000000.0,12.1307,4.1699,4.0065,18.850633684532,30.2156483697935,3.51263868019008,513.52075474625,3.64808623884764,72694800000.0,2.5413,15.6678,84.3322,65.429,74.4001,3.9063,0.6624,3428000000.0,45672265.0,-0.078939261150577,1152,True,Real_Assets
stt,State Street Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,B,Medium,B,Medium,B,Medium,225,211,210,646,B,Medium,,,,,,12148000000.0,734000000.0,10.5568,,,,12.6261669049243,1.50872224829894,103.318545705782,2.88794417828661,34036402260.0,0.9202,,,91.6434,91.6434,11.9666,,2774000000.0,52775081.0,0.02531442525058,646,True,Financials
sna,Snap-On Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,A,High,BB,Medium,B,Medium,500,300,261,1061,BBB,High,4492800000.0,2311700000.0,1239900000.0,2181100000.0,,4492800000.0,84200000.0,21.0476,16.363,15.9193,9.70180527947275,20.6699113370626,4.20519897485105,-826.524480964912,4.19443513310185,11571386128.72,13.3935,39.3472,60.6528,21.7514,35.4133,1.5483,3.4674,933900000.0,23046485.0,0.0850339493325484,1061,True,Industrials
rtx,Raytheon Technologies Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,A,High,BB,Medium,BBB,High,520,330,400,1250,A,High,67074000000.0,53406000000.0,8420000000.0,13668000000.0,,67074000000.0,2775000000.0,7.1338,4.9709,4.971,14.0872966512488,49.9463398743506,3.57378467241712,-158.953538473362,3.86992170329785,128511676800.0,3.3412,46.2067,53.7933,30.5263,53.2846,2.1406,1.0851,5308000000.0,43294046.0,-0.0119862401704887,1250,True,Industrials
hig,Hartford Financial Services Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,A,High,BB,Medium,BB,Medium,500,305,305,1110,BBB,High,,,6736000000.0,,,22362000000.0,175000000.0,11.5333,,,,20.5020329177961,2.79846504819132,5315.8842494,1.66403674741973,23123289935.36,2.4856,,,81.333,81.333,5.3571,,1815000000.0,40662780.0,0.0800434918462117,1110,True,Financials
tel,TE Connectivity Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,B,Medium,B,Medium,B,Medium,200,200,200,600,B,Medium,16281000000.0,11037000000.0,2302000000.0,5244000000.0,,16281000000.0,768000000.0,22.6535,16.3315,16.178,17.425033405951,24.5575964883031,5.51988930509165,-518.48560237913,3.66229619025858,52627156431.36,11.6832,46.8589,53.1411,28.0251,47.5652,1.9071,1.5691,2428000000.0,24974742.0,0.145833646660884,600,True,Industrials
tfx,Teleflex Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,B,Medium,B,Medium,B,Medium,200,200,200,600,B,Medium,2791041000.0,1259954000.0,1017567000.0,1531087000.0,,2791041000.0,79190000.0,9.3391,6.4055,6.3336,19.7923387680229,13.4486246186171,1.21426130078111,-31.9093113059784,1.74978443361455,15392572800.0,5.2416,20.0094,79.9906,29.8513,41.9467,1.7226,2.4265,363139000.0,18743773.0,-0.126635759912681,600,True,Healthcare
tfc,Truist Financial Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,BBB,High,BB,Medium,BB,Medium,480,308,300,1088,BBB,High,,,,,,,564000000.0,9.6467,,,,8.9736580575623,1.04335171041288,49.8890758795204,2.52381613084464,77743743900.0,1.1287,,,89.1011,89.0974,9.1722,,6267000000.0,49614141.0,0.177516082632185,1088,True,Financials
tdy,Teledyne Technologies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,A,High,BB,Medium,BB,Medium,500,300,300,1100,BBB,High,5458600000.0,3128300000.0,1358300000.0,2330300000.0,,5458600000.0,92600000.0,9.9878,6.6238,6.5229,41.4287077020652,35.88546300421,3.46414289344367,173.190184364259,5.18434692505771,20383179842.64,5.496,24.6461,75.3539,32.429,43.0619,1.7563,1.8497,788900000.0,19210074.0,0.125590463939212,1100,True,Industrials
tgt,Target Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,A,High,BB,Medium,BB,Medium,550,342,313,1205,A,High,106005000000.0,74963000000.0,22096000000.0,31042000000.0,,106005000000.0,3544000000.0,50.948,25.8856,26.1649,14.6802938092292,7.62800229095883,4.13066998620098,-20.378501505,0.499826460195274,110888439581.92,12.9081,53.0622,46.9378,51.6819,76.1629,4.1951,0.992,6946000000.0,46815591.0,0.0427801404661154,1205,True,Consumer
tjx,TJX Companies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,A,High,BB,Medium,BB,Medium,500,300,300,1100,BBB,High,48549982000.0,34713812000.0,9081238000.0,13836170000.0,,48549982000.0,1044794000.0,55.4732,30.8635,35.0809,76.3753809297176,53.3006886343428,29.1481814667003,-41.2407122550176,3.60404459386102,90563327672.48,11.5342,46.6111,53.3889,35.8506,78.9083,4.7412,1.2666,3282815000.0,84483284.0,-0.0169026194589156,1100,True,Consumer
tpr,Tapestry Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Textiles Apparel and Luxury Goods,BBB,High,BB,Medium,BB,Medium,483,310,300,1093,BBB,High,6684500000.0,2034100000.0,3474600000.0,4650400000.0,,6684500000.0,93900000.0,30.8866,19.4043,21.5373,10.3132543675627,33.4350879066098,12.5270031828615,-23.5080595898103,4.28311254011968,11170791874.2,11.7862,29.4952,70.5048,42.5162,68.5422,3.1789,1.7523,856300000.0,29793028.0,0.114606616782343,1093,True,Consumer
trv,Travelers Companies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,A,High,BB,Medium,BB,Medium,500,300,300,1100,BBB,High,,,10325000000.0,,4810000000.0,36884000000.0,,11.2673,,,,22.1510698132512,2.91991374811039,1656.66685287526,1.70679265831417,37730916000.0,2.456,,,81.3683,81.3683,5.3672,,2842000000.0,50357249.0,0.105508576718123,1100,True,Financials
tmo,Thermo Fisher Scientific Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools and Services,A,High,BB,Medium,B,Medium,527,332,280,1139,BBB,High,44915000000.0,25944000000.0,10464000000.0,18971000000.0,,44915000000.0,2243000000.0,16.3971,9.0184,8.8573,22.8873143645328,26.1295068603453,4.12933904860157,44.8838538505685,4.04319431547145,263182561853.96,7.1639,32.0907,67.9093,43.9528,54.5587,2.2006,1.4832,6960000000.0,55852026.0,0.0697508062347769,1139,True,Healthcare
tt,Trane Technologies PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,AA,Excellent,BB,Medium,BB,Medium,700,389,320,1409,A,High,15991700000.0,11026900000.0,2545900000.0,4964800000.0,,15991700000.0,291800000.0,28.458,15.9516,16.078,21.3892198081688,51.3013711828352,14.7999307694133,-95.9953749682007,5.6348517345029,47516412110.99,9.815,47.4834,52.5166,44.2686,66.2353,2.9617,1.1218,1774700000.0,28891353.0,0.0635160345157091,1409,True,Industrials
tsn,Tyson Foods Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,A,High,BB,Medium,BB,Medium,530,374,340,1244,A,High,53282000000.0,46614000000.0,2258000000.0,6668000000.0,,53282000000.0,1887000000.0,17.3039,11.7545,11.5548,6.8079873584,6.86376775787523,1.12805197441884,-13.8386550435866,0.41711797605195,31794328258.92,8.8238,31.2346,68.7654,29.6935,46.1965,1.8586,1.8125,3249000000.0,42135331.0,0.0401382205065741,1244,True,Consumer
tyl,Tyler Technologies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,BBB,High,BB,Medium,BB,Medium,400,306,305,1011,BBB,High,1850204000.0,1066341000.0,569614000.0,783863000.0,267324000.0,1850204000.0,50151000.0,6.6381,4.5139,4.5473,79.4939774801854,89.2657690806137,5.58644694586054,-108.348063864789,7.92399644244635,22225581235.55,3.5038,43.1257,56.8743,27.338,44.012,1.7861,0.9523,164240000.0,15335458.0,0.188803416477389,1011,True,Tech
txt,Textron Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,A,High,BB,Medium,B,Medium,500,300,200,1000,BBB,High,12869000000.0,10800000000.0,1186000000.0,2069000000.0,,12869000000.0,354000000.0,12.3636,8.1028,8.0694,14.7322460430721,17.9740423008014,2.17568542401097,-188.727444158415,1.20255267860673,17016826752.4,5.2845,39.9782,60.0218,33.3365,56.3432,2.2906,2.0362,861000000.0,29634286.0,0.121550725328397,1000,True,Industrials
unh,UnitedHealth Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,A,High,BB,Medium,BB,Medium,500,300,300,1100,BBB,High,324162000000.0,292327000000.0,3400000000.0,31835000000.0,,324162000000.0,2802000000.0,26.9106,15.8952,14.8602,18.4092542385402,12.0925700121248,3.12840750712274,122.262567157764,0.750558389459437,472513740000.0,8.3999,55.9978,44.0022,42.5592,64.8575,2.8456,0.774,20639000000.0,67058967.0,0.001651934661346,1100,True,Healthcare
ups,United Parcel Service Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Logistics and Transportation,A,High,BB,Medium,B,Medium,540,374,245,1159,BBB,High,100338000000.0,,87244000000.0,,,100338000000.0,4769000000.0,67.8516,30.5438,29.274,10.1478309801514,7.17021734997402,4.18486151609724,-17.7953298855577,0.825227430858697,186475800000.0,16.2364,35.3462,64.6538,49.8428,72.1571,3.5916,1.2248,11548000000.0,42091997.0,0.217955992125247,1159,True,Transport
udr,UDR Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,B,Medium,BB,Medium,B,Medium,225,301,215,741,B,Medium,,521124000.0,761209000.0,,64144000.0,1517386000.0,775184000.0,2.3054,,,,128.78430407655,2.76169475722036,6303.17953127815,7.37745494392989,19085796603.65,0.8387,,,59.8164,55.2642,2.2353,,92579000.0,23871810.0,-0.0055593949898321,741,True,Real_Assets
uhs,Universal Health Services Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,A,High,BB,Medium,BB,Medium,560,320,338,1218,A,High,13399370000.0,,12395815000.0,,,13399370000.0,754310000.0,11.2505,6.4318,6.2903,7.42401770258951,16.7353102128598,1.90969843802518,516.209021485641,0.843810283438699,9995627358.24,4.8686,25.4437,74.5563,44.8148,55.7584,2.2603,1.3254,656982000.0,29048470.0,-0.0076968562121795,1218,True,Healthcare
mos,Mosaic Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,A,High,BB,Medium,BB,Medium,515,379,315,1209,A,High,19125200000.0,13369400000.0,970500000.0,5755800000.0,,19125200000.0,1247300000.0,31.6241,23.4458,22.8543,5.48730459652523,2.21548270905437,0.658473234284008,-246.510293478261,0.415035212703658,14487489355.99,15.4545,49.4451,50.5549,23.105,47.8568,1.9178,1.1848,3614200000.0,29191531.0,0.267084866262552,1209,True,Energy_Materials
usb,US Bancorp,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,BB,Medium,BB,Medium,BB,Medium,336,317,300,953,BBB,High,,,,,,,,11.0234,,,,13.747757898685,1.82175462395559,3.25042374314405,3.60610121852749,83328316945.07,0.8651,,,92.4717,92.4079,13.1716,,5838000000.0,26394331.0,0.141255434174219,953,True,Financials
uri,United Rentals Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Trading Companies and Distributors,BBB,High,BB,Medium,BB,Medium,472,318,300,1090,BBB,High,11642000000.0,6646000000.0,1764000000.0,4996000000.0,,11642000000.0,3690000000.0,32.2531,12.3431,11.4204,8.81015873923477,22.1736250447981,6.60938554507222,-1228.30212419211,4.00923215249098,24064629876.14,8.7045,14.2807,85.7193,61.6862,70.7977,3.4244,1.1137,2105000000.0,32662248.0,0.0933174668540793,1090,True,Industrials
vno,Vornado Realty Trust,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,A,High,BB,Medium,BB,Medium,540,326,325,1191,BBB,High,,873911000.0,669955000.0,,133731000.0,1799995000.0,900795000.0,-5.7386,,,,-14.1253095705615,1.05091753147392,-5.3832357460454,2.71912179805499,8025550230.88,-2.3198,,,63.0864,60.5107,2.5323,,-382612000.0,27130038.0,-0.119554992395279,1191,True,Real_Assets
vlo,Valero Energy Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,AA,Excellent,BB,Medium,BB,Medium,608,307,330,1245,A,High,176383000000.0,159587000000.0,1045000000.0,16796000000.0,934000000.0,176383000000.0,2711000000.0,54.907,34.1591,32.6315,10.5039727381408,6.43653432682512,3.14928770933492,100.270767188703,0.420677546700306,30734684370.18,19.4795,49.1665,50.8335,33.0577,58.2369,2.3945,1.3821,11879000000.0,47070556.0,0.201048375221579,1245,True,Energy_Materials
vfc,VF Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Textiles Apparel and Luxury Goods,A,High,BB,Medium,BB,Medium,505,301,300,1106,BBB,High,11841840000.0,5386393000.0,4823243000.0,6455447000.0,,11841840000.0,328320000.0,42.1145,15.6464,15.4946,38.8395335762916,4.66319984757102,1.83199226700714,15.1865046945245,0.546163692448978,28759518102.28,10.3951,33.7897,66.2103,60.5597,73.5399,3.7793,1.3839,1386941000.0,44876844.0,0.148944833254696,1106,True,Consumer
v,Visa Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,A,High,BB,Medium,BB,Medium,504,368,310,1182,BBB,High,29310000000.0,,9629000000.0,,1194000000.0,29310000000.0,970000000.0,40.8829,25.6559,25.7742,24.8832845200688,37.0789359540436,16.675877110522,959.497655821159,18.9215163788683,415216360000.0,17.4934,41.7728,58.2272,38.6862,58.3853,2.403,1.4485,14957000000.0,89853854.0,0.051937473487564,1182,True,Tech
vtr,Ventas Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,A,High,BB,Medium,BB,Medium,500,300,300,1100,BBB,High,,2282918000.0,1342672000.0,,,4129193000.0,900697000.0,-0.4403,,,,-827.462756672498,3.76867585429222,-1518.66878445923,9.5164400587363,20418350400.0,-0.1694,,,56.7539,56.5924,2.3037,,-40931000.0,34307506.0,-0.134007906331003,1100,True,Real_Assets
vmc,Vulcan Materials Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Construction,A,High,BB,Medium,BB,Medium,570,319,300,1189,BBB,High,7315200000.0,5757500000.0,617000000.0,1557700000.0,,7315200000.0,612600000.0,8.5441,5.3973,5.2787,21.0822007409902,60.4124537552814,5.01882175064804,-434.66760476925,4.75358272932251,27545866000.0,4.05,13.1358,86.8642,36.4599,51.1598,2.0475,1.9883,576500000.0,27332048.0,0.203564074704883,1189,True,Industrials
wec,WEC Energy Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,AA,Excellent,BBB,High,BB,Medium,635,438,300,1373,A,High,9597400000.0,4358900000.0,3314300000.0,5238500000.0,,9597400000.0,2334100000.0,12.6451,5.1085,4.9112,17.5962574031985,26.3372495431917,3.26249556392515,391.943883645407,3.86741052589451,30619229924.17,3.3667,15.2402,84.7598,60.3197,72.2569,3.6045,0.6913,1409700000.0,36213899.0,-0.0908405002664851,1373,True,Real_Assets
well,Welltower OP LLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,BBB,High,BB,Medium,BB,Medium,437,326,300,1063,BBB,High,,3558770000.0,1572748000.0,,150390000.0,5860615000.0,1107753000.0,0.7446,,,,966.133330908408,6.72248349705989,363.297230874454,23.8932575985229,38359729942.29,0.4237,,,44.8421,43.5414,1.7712,,160568000.0,33770315.0,-0.13525185060248,1063,True,Real_Assets
wat,Waters Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools and Services,B,Medium,B,Medium,B,Medium,270,292,235,797,BB,Medium,2971956000.0,1248182000.0,840582000.0,1723774000.0,,2971956000.0,183456000.0,162.3213,35.7381,34.0371,24.4347961549161,41.6606005577636,58.4463819709487,-1424.07623027095,9.9212432309765,22627252800.0,21.5683,28.2948,71.7052,75.7384,84.6261,6.5045,2.2449,707755000.0,23236851.0,0.0814995497120456,797,True,Healthcare
wm,Waste Management Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Commercial Services and Supplies,AA,Excellent,BBB,High,B,Medium,613,408,285,1306,A,High,19698000000.0,12294000000.0,3976000000.0,7404000000.0,,19698000000.0,2587000000.0,32.0332,10.5661,10.2505,18.9471173855796,40.8219784424978,13.3391134113462,363.982421331912,4.63801338990304,69451066392.5,7.1413,17.9325,82.0675,68.6301,78.1171,4.5698,0.8081,2240000000.0,38214125.0,-0.0514652056639385,1306,True,Industrials
wab,Westinghouse Air Brake Technologies Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,AA,Excellent,BB,Medium,BB,Medium,607,311,320,1238,A,High,8362000000.0,5822000000.0,1529000000.0,2540000000.0,,8362000000.0,149000000.0,6.2355,4.4636,4.4881,17.5964668930391,66.143429435387,4.14460412122352,615.717512244118,5.00703071425496,17114038000.0,3.4619,41.4267,58.5733,28.3749,45.1987,1.8248,1.2481,641000000.0,22295144.0,0.252249109453695,1238,True,Industrials
wmb,Williams Companies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,A,High,BB,Medium,BB,Medium,500,300,300,1100,BBB,High,10965000000.0,3369000000.0,4550000000.0,7596000000.0,,10965000000.0,2283000000.0,17.8889,5.8975,5.9496,13.4601101101101,44.1985626279551,7.90941963534323,-59.2688840475655,8.25926628588053,31638600000.0,4.371,14.2201,85.7799,66.6027,71.0012,3.4484,0.7765,2117000000.0,35187695.0,0.121091401715419,1100,True,Energy_Materials
wfc,Wells Fargo & Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,A,High,BB,Medium,BB,Medium,500,300,300,1100,BBB,High,,,,,,,,7.174,,,,18.4969601237915,1.51972954763321,-3.24786445661982,3.37472046548588,186440755826.06,0.6848,,,90.4265,90.331,10.3424,,12882000000.0,78490463.0,0.198734069038364,1100,True,Financials
whr,Whirlpool Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,A,High,BB,Medium,BB,Medium,500,301,300,1101,BBB,High,19724000000.0,16651000000.0,1855000000.0,3073000000.0,,19724000000.0,570000000.0,-42.3002,-15.1642,-15.2648,5.7632860184528,-1.995469020079,1.2975673979024,-2.79108420027624,0.153676609283107,13844940000.0,-8.8239,40.5733,59.4267,76.525,85.3656,6.8332,1.0781,-1511000000.0,28875752.0,0.181792685510335,1101,True,Consumer
wst,West Pharmaceutical Services Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools and Services,A,High,BB,Medium,BB,Medium,540,330,305,1175,BBB,High,2886900000.0,1750700000.0,402200000.0,1136200000.0,,2886900000.0,284600000.0,23.3412,21.3746,20.2467,38.2489059543684,30.5000381411845,6.65573106891132,135.686957835383,6.19002125010219,34800542000.0,16.1994,55.6927,44.3073,7.2189,25.7659,1.3471,3.6985,585900000.0,17642385.0,0.0274867410835577,1175,True,Healthcare
wrb,W R Berkley Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,BB,Medium,B,Medium,BB,Medium,360,294,300,954,BBB,High,,,3505624000.0,,,11166499000.0,52684000.0,20.6108,,,,17.6960000800543,3.62152799574176,-204.517881307146,2.18862449748663,14564952645.32,4.0901,,,80.0589,80.012,5.003,,1384954000.0,44377600.0,0.0207240325050633,954,True,Financials
wmt,Walmart Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,BB,Medium,B,Medium,B,Medium,310,281,220,811,BB,Medium,572754000000.0,429000000000.0,117812000000.0,143754000000.0,,572754000000.0,13106000000.0,16.6563,10.687,10.8444,12.6292383983492,71.2402645777942,11.7000965439345,-329.745476497014,1.70067452618782,401352474088.02,5.693,57.122,42.878,33.9702,62.472,2.6647,0.9278,13940000000.0,74704265.0,0.0885943168071811,811,True,Consumer
wu,Western Union Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,B,Medium,B,Medium,B,Medium,205,205,228,638,B,Medium,4475500000.0,2626400000.0,964200000.0,1849100000.0,,4475500000.0,208200000.0,218.5265,28.1981,29.4255,7.11276108038791,3.08773296368329,5.88465809277941,-40.0525589277778,0.628240338896213,7025392000.0,10.7176,58.3164,41.6836,84.5602,94.3764,17.7821,1.0207,910600000.0,17969100.0,0.0471469041027466,638,True,Tech
yum,Yum! Brands Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,A,High,BB,Medium,BB,Medium,500,320,310,1130,BBB,High,6842000000.0,,4675000000.0,,1140000000.0,6842000000.0,279000000.0,,45.3146,44.5378,27.4116104461371,32.5749437722264,-4.8627535486931,-348.079036275806,6.30836020143233,40130540000.0,22.6651,11.3096,88.6904,398.3529,251.8303,-0.6586,0.9664,1325000000.0,29662123.0,0.0182404859344167,1130,True,Consumer
xyl,Xylem Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,BB,Medium,B,Medium,B,Medium,374,254,210,838,BB,Medium,5522000000.0,3438000000.0,1433000000.0,2084000000.0,,5522000000.0,208000000.0,10.5781,6.4358,6.6059,27.6770521212121,81.8393422069014,8.31510202731826,-71.7357197122222,5.26131229327236,21633568000.0,4.4643,35.7384,64.2616,34.9833,55.9482,2.2701,1.8943,355000000.0,22975801.0,0.0777369106361109,838,True,Industrials
wy,Weyerhaeuser Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,AA,Excellent,BB,Medium,BB,Medium,700,340,300,1340,A,High,10184000000.0,6564000000.0,497000000.0,3620000000.0,398000000.0,10184000000.0,710000000.0,17.4754,11.8732,11.8972,8.2169849256279,9.04664574468085,1.58225825658201,-40.6882631578947,1.67004065200314,30773855180.0,10.842,26.3996,73.6004,31.977,38.0104,1.6132,1.5782,1880000000.0,33636911.0,0.0753039988228784,1340,True,Real_Assets
xom,Exxon Mobil Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,A,High,BB,Medium,BB,Medium,538,322,313,1173,BBB,High,410138000000.0,296633000000.0,38014000000.0,113505000000.0,,398675000000.0,18407000000.0,30.6579,24.6352,23.5944,6.0033836152852,12.3664814860027,3.53402313280145,30.1494851082443,1.68067254931216,259384410000.0,15.6007,41.4451,58.5549,17.4368,45.1392,1.8228,1.414,57577000000.0,106776112.0,0.123181450423603,1173,True,Energy_Materials
zbh,Zimmer Biomet Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,A,High,BB,Medium,BB,Medium,520,330,310,1160,BBB,High,6939900000.0,2019500000.0,3728300000.0,4920400000.0,,6939900000.0,446200000.0,1.8751,1.2359,1.3061,22.3014941445686,75.3775979109767,1.45107660845403,-169.672919811284,2.51334690076226,26551360000.0,1.1032,26.0892,73.9108,32.1531,42.908,1.7516,1.8774,232400000.0,34753930.0,0.0013854585440598,1160,True,Healthcare
zts,Zoetis Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,A,High,BB,Medium,BB,Medium,520,348,310,1178,BBB,High,8080000000.0,2454000000.0,2698000000.0,5626000000.0,,8080000000.0,586000000.0,47.2508,18.0345,17.1744,37.6158069697844,23.2889095083586,11.1765617935687,512.841194798646,6.09316271047896,115322255182.7,14.1441,30.0988,69.9012,64.2132,70.4992,3.3897,2.3701,2111000000.0,29685805.0,-0.0084962006447955,1178,True,Healthcare
de,Deere & Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,A,High,BB,Medium,BB,Medium,560,339,305,1204,A,High,47917000000.0,35338000000.0,7050000000.0,12579000000.0,,52577000000.0,3788000000.0,36.8594,10.2601,9.8821,19.7831591485726,22.0142548346066,7.74768785043826,-49.3039105607977,3.2761577566538,105406882924.98,7.9196,47.5435,52.4565,71.9211,77.3886,4.4226,1.7752,7130000000.0,49087898.0,0.165691205949519,1204,True,Industrials
dd,Dupont De Nemours Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,A,High,BB,Medium,B,Medium,550,341,295,1186,BBB,High,13017000000.0,8402000000.0,2593000000.0,4615000000.0,,13017000000.0,738000000.0,22.1426,16.3322,16.9385,13.7211187049373,3.20699998281186,0.708294474731454,11.0959173933608,1.44569992311132,41342621172.3,14.3078,26.0357,73.9643,23.3063,34.6705,1.5307,3.019,5917000000.0,36960027.0,0.110200838817412,1186,True,Energy_Materials
d,Dominion Energy Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,A,High,BB,Medium,BB,Medium,535,325,310,1170,BBB,High,17174000000.0,,13089000000.0,,,17174000000.0,7591000000.0,3.6022,1.4055,1.2249,17.8927037163314,53.8520636471831,2.05107484348609,-798.939571123881,3.11685986172703,63633600000.0,0.9535,17.6135,82.3865,62.0971,73.2538,3.7389,0.7323,994000000.0,20529361.0,-0.0905600903867497,1170,True,Real_Assets
cvs,CVS Health Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,A,High,BB,Medium,BB,Medium,540,302,315,1157,BBB,High,322467000000.0,196892000000.0,115296000000.0,125575000000.0,,322467000000.0,2727000000.0,5.6801,3.2603,3.3658,12.3857835521029,21.8259781789202,1.27516698534591,147.485315088502,0.280822482500039,136377520000.0,1.8246,44.4292,55.5708,42.3902,68.7592,3.2009,0.9419,4165000000.0,73891927.0,-0.0128068041568449,1157,True,Healthcare
